label,channel,activity,mobility,complexity
0,C4-P4,1.0577051177021942e-12,0.45702836011948683,3.7111987581129684
0,P4-O2,1.4035185633478919e-12,0.7812160075542021,2.116413789856333
0,Fp1-F3,7.182639958623744e-12,0.49953084157432537,3.1345410751408442
0,F3-C3,4.626306826783401e-12,0.40262755471351663,3.970158230946657
0,C3-P3,7.0103916713877985e-12,0.25042608349583384,6.178668543436858
0,P3-O1,7.120370703528197e-11,0.6715060952805492,2.4758746356621164
0,Fp2-F8,5.072752765495919e-11,1.3205637665779217,1.2219461701302687
0,F8-T4,3.3140833582147136e-12,1.0077848852424809,1.5684931325397227
0,T4-T6,1.839172266530505e-12,0.7148809943897194,2.1808657603977246
0,T6-O2,2.4262072094453755e-12,0.7380240763574478,2.0032058008595683
0,Fp1-F7,4.025021868407978e-11,1.360594391253938,1.234243618568003
0,F7-T3,4.5744835679139996e-11,1.2603563734757266,1.3321115259541103
0,T3-T5,1.7768487647145307e-12,0.9252606080763205,1.7794337687988737
0,T5-O1,8.663608230567923e-11,0.6271539346291553,2.675652954597636
0,Fz-Cz,2.0014945144912843e-11,0.2444932636042364,6.813343189909187
0,Cz-Pz,2.595548812173459e-12,0.35098351599160377,4.771743727943327
0,Fp2-F4,4.085217788220476e-11,1.1780445044487935,1.3276805070992224
0,F4-C4,1.0100920023331898e-11,0.29799521590261974,5.427174689147889
0,C4-P4,4.119948717048771e-13,0.7650765457495514,2.2013699978817893
0,P4-O2,4.064863094584117e-12,0.41005292204886623,4.0176420359773335
0,Fp1-F3,1.0787781318876896e-11,0.35684718508071056,4.328350984630351
0,F3-C3,4.155186019790963e-12,0.394872434029475,3.8711502622530554
0,C3-P3,7.232087339280349e-12,0.23244139775441394,6.784732013559023
0,P3-O1,3.389023750208747e-11,1.037427114776217,1.5922052913683582
0,Fp2-F8,4.3464846873916734e-11,1.1616589972809783,1.3476585557331202
0,F8-T4,3.79417281393773e-12,0.9511948992014216,1.5945847991318642
0,T4-T6,9.910115513454502e-13,1.0225480284728083,1.5574269286171425
0,T6-O2,2.476264118212592e-12,0.6572223570828158,2.21298171813527
0,Fp1-F7,3.330831157510185e-11,1.3759918494765917,1.2076016049940033
0,F7-T3,4.421194808464592e-11,1.1718208256704663,1.4120052365277795
0,T3-T5,1.922549902964708e-12,0.9257763173878182,1.7726180404850063
0,T5-O1,7.212131209540284e-11,0.7441267196742514,2.229664297176647
0,Fz-Cz,4.5301987664838215e-11,0.19599036572122033,7.410614004360201
0,Cz-Pz,3.2851181723444467e-12,0.29129323425811543,5.615257267899167
0,Fp2-F4,6.753859144063286e-11,1.0737227178002766,1.3602322781908955
0,F4-C4,1.357299033412444e-11,0.2468311432217022,6.541660399884914
0,C4-P4,6.825211307713931e-13,0.6185644826195004,2.732992594347151
0,P4-O2,1.3959176153952961e-12,0.7953993694746152,2.131776037407275
0,Fp1-F3,1.5104084369728218e-11,0.3106235505012913,4.994862796681834
0,F3-C3,9.332724954008113e-12,0.24804734471487652,6.380246962562005
0,C3-P3,1.1002688885344179e-11,0.17498608253045217,8.89726461395583
0,P3-O1,6.266307048167784e-11,0.8727651960759241,1.8977158426373986
0,Fp2-F8,7.393911713403896e-11,1.0645722988710926,1.3725188178067462
0,F8-T4,4.8742391132227466e-12,0.8536799338981347,1.8713966962203528
0,T4-T6,1.4408595282798306e-12,0.8568696844314295,1.8228534290762335
0,T6-O2,2.746879222301538e-12,0.6817959430377706,2.202741903827484
0,Fp1-F7,4.322559107276882e-11,1.2879040369276502,1.3052073700116937
0,F7-T3,4.1542782628598674e-11,1.2863689752429297,1.3092280171453385
0,T3-T5,2.2739503336747467e-12,0.9298899563730516,1.7850542601949908
0,T5-O1,7.227229865820855e-11,0.8382277901332951,1.986039021006819
0,Fz-Cz,2.5659424898672917e-11,0.2496069452910751,6.3568415083816365
0,Cz-Pz,1.6817525552497313e-12,0.4846232990089451,3.3794301637368878
0,Fp2-F4,6.078031332455251e-11,0.9954986203220915,1.5597192612114894
0,F4-C4,3.048105280873359e-11,0.17009663676523443,9.335087905958002
0,C4-P4,3.2623849522301987e-13,0.9070221231991146,1.8514810558056174
0,P4-O2,2.0931302103324396e-12,0.5815589081128588,2.9509181298158897
0,Fp1-F3,2.1263149367727834e-11,0.2637904061017941,6.1465526847164105
0,F3-C3,1.6381812049780374e-11,0.1854170786506722,8.425450581803045
0,C3-P3,1.312467877808275e-11,0.16378554210913215,9.683464963611907
0,P3-O1,9.426222764634283e-11,0.7295420876652273,2.318005412099381
0,Fp2-F8,8.580576705295618e-11,0.8516072081994359,1.8239068414329238
0,F8-T4,1.1083508383127743e-11,0.5568618149013509,2.7232250208209208
0,T4-T6,1.3653156308425707e-12,0.9624857942626239,1.5880885314379665
0,T6-O2,2.6056314408006587e-12,0.6804385304474795,2.226119089605934
0,Fp1-F7,3.606865252685964e-11,1.2977618802720234,1.2780160680347465
0,F7-T3,9.74611951924184e-11,0.7860508755467742,2.106840061282412
0,T3-T5,4.534757583983302e-12,0.6628208190006698,2.47830457431352
0,T5-O1,4.620847214727178e-11,1.0678020550170433,1.5833230910898968
0,Fz-Cz,2.6546618905611384e-11,0.2243021496795198,7.239108844716516
0,Cz-Pz,8.536075984832565e-13,0.6475722434872319,2.5109730392959526
0,Fp2-F4,3.970993843421865e-11,0.7250786677961677,2.153545946229923
0,F4-C4,1.0889628041488244e-11,0.25096318819054353,6.512509408915613
0,C4-P4,1.3219575513386613e-12,0.37461687789036086,4.487360399870124
0,P4-O2,2.7311502362152006e-12,0.4926601275096185,3.4205580195142873
0,Fp1-F3,8.811864175780397e-12,0.357026780703575,4.523150304483288
0,F3-C3,1.2977612501891775e-11,0.21710811353711487,7.098210521792747
0,C3-P3,3.774598845935974e-11,0.1025656298236873,15.368994098983013
0,P3-O1,1.0895988020961678e-10,0.6872676512031024,2.445714330508591
0,Fp2-F8,4.4050066046685704e-11,0.755105007023767,2.064752424608194
0,F8-T4,1.721473755217683e-11,0.4447052930600435,3.607369284605757
0,T4-T6,1.796586028158955e-12,0.7487829846491724,2.101517012950957
0,T6-O2,2.4599234683179872e-12,0.6220534020696964,2.41483013578796
0,Fp1-F7,2.476375558916207e-11,1.0439383088050034,1.531558558534511
0,F7-T3,7.969937049481578e-11,0.5801315706854575,2.762497893605481
0,T3-T5,6.550556745081142e-12,0.5167632634124188,3.1797096592303444
0,T5-O1,5.01068550468454e-11,1.0438783555184479,1.6021170076076952
0,Fz-Cz,8.60454303452166e-12,0.3939327227378173,4.23308209992904
0,Cz-Pz,4.546890055219352e-12,0.275554549587262,5.859175555424658
0,Fp2-F4,1.1275681234492421e-10,0.35266046724234307,4.500882132013997
0,F4-C4,7.724827941771803e-11,0.09793080843323454,15.370916974878728
0,C4-P4,1.548116998185064e-11,0.12245764660368282,13.412908452930791
0,P4-O2,1.680044167981892e-11,0.19852021876378992,8.350448900897302
0,Fp1-F3,9.225955362875089e-11,0.09852716005944669,15.784229496302892
0,F3-C3,8.684846804035601e-11,0.07989911352822099,18.151076428140705
0,C3-P3,1.1312212983583045e-11,0.19079839086425215,8.229250223751269
0,P3-O1,6.29688071336961e-11,0.8324917694589345,2.0171086422359776
0,Fp2-F8,9.808252602254931e-11,0.4079190820725362,3.859666586705181
0,F8-T4,3.437605917031534e-11,0.27172952809706225,5.730933864950056
0,T4-T6,8.303385702700361e-11,0.10900869676106312,14.214007895822185
0,T6-O2,3.8489583708819177e-11,0.16182958351360546,8.887819249715116
0,Fp1-F7,1.9189776069258237e-11,1.1446662890608252,1.4103202377042992
0,F7-T3,1.0132394141378839e-10,0.48965914307478065,3.325914196999781
0,T3-T5,7.2221366967682e-12,0.5159447541002037,3.0251554160751786
0,T5-O1,4.8376421826397053e-11,0.9868487622249211,1.698039990462537
0,Fz-Cz,7.397616508125269e-11,0.1454791047610612,11.421033820190358
0,Cz-Pz,5.257940262399951e-12,0.2695428071799815,5.865134033298986
0,Fp2-F4,3.2943925248372995e-11,0.6773791005948332,2.269937756035586
0,F4-C4,2.7379109152825838e-11,0.16531932942142122,8.87584643476053
0,C4-P4,2.6917140237422743e-11,0.09805104876337872,16.982812318193485
0,P4-O2,6.4965513584901654e-12,0.33372428652073044,5.037166350030243
0,Fp1-F3,2.4263937412785253e-11,0.19886594927728768,7.88687747458024
0,F3-C3,1.4644282333165442e-11,0.19131632962413594,8.011988470896682
0,C3-P3,3.581325341428041e-12,0.3298987172531581,4.659121223654708
0,P3-O1,4.1974653156956e-11,0.9461542685566502,1.7736802055976182
0,Fp2-F8,2.0082199118334148e-11,0.9296128091520576,1.6738062476144184
0,F8-T4,7.442053755654029e-12,0.584157316675422,2.6609212979685637
0,T4-T6,1.1304060427640229e-10,0.09027232609890395,16.73727118141595
0,T6-O2,5.6101476451117905e-11,0.14083905166326027,10.811906472736043
0,Fp1-F7,2.0230640356675128e-11,1.180624508888007,1.4054799746898092
0,F7-T3,2.755791787611708e-11,1.0250267471232322,1.6332694036835982
0,T3-T5,2.5495514375080386e-12,0.8153808838639024,2.039251630334188
0,T5-O1,4.3023666412343636e-11,0.9485398848496823,1.7617800559204027
0,Fz-Cz,1.3574747159015083e-11,0.3168417635299621,5.247902312175463
0,Cz-Pz,2.757652108410693e-12,0.34931452998010826,4.717451889176936
0,Fp2-F4,3.792277168699538e-11,1.0673117404605674,1.4568343828222037
0,F4-C4,1.2537833057980072e-11,0.2393433882241664,6.722485373118047
0,C4-P4,8.561311388318901e-13,0.5252960828881809,3.1804020054756696
0,P4-O2,6.7752287212250935e-12,0.33933422763164606,4.908890598030871
0,Fp1-F3,1.8489578623279077e-11,0.2585749567670172,6.066880024053131
0,F3-C3,1.1632082401260623e-11,0.23609786755329976,6.446996241831146
0,C3-P3,1.3991503782210577e-11,0.17561995699241809,8.516368499377958
0,P3-O1,8.87850550297251e-11,0.6958213289173533,2.4228316198418183
0,Fp2-F8,4.854236040848235e-11,0.9720686729280096,1.6216320300973284
0,F8-T4,4.16217017826092e-12,0.9931723761820631,1.600330003243002
0,T4-T6,2.122874925846623e-12,0.7394420671596995,2.1420369356476785
0,T6-O2,3.710822514433505e-12,0.5503239486623592,2.6796466253703684
0,Fp1-F7,3.272110235925837e-11,1.2649777033016356,1.2813499240122377
0,F7-T3,6.7781125110541e-11,0.8782058721800119,1.8570463608872767
0,T3-T5,5.525065209381809e-12,0.589210165880331,2.7942047148389473
0,T5-O1,5.248683337199959e-11,0.9328263132590751,1.810061654105745
0,Fz-Cz,1.724442887524965e-11,0.2968208864613882,5.595228591843589
0,Cz-Pz,3.305465391039015e-12,0.2959011728608637,5.37297566072788
0,Fp2-F4,5.783597561276101e-11,0.9773499102636315,1.6295415511070108
0,F4-C4,1.4596054863009123e-11,0.24431931482813754,6.517609487787363
0,C4-P4,1.936213242279551e-12,0.3436289015467781,4.8826821419743265
0,P4-O2,2.799895780878451e-12,0.4969549957335161,3.4204018074897555
0,Fp1-F3,3.284560669828699e-11,0.2026871805425867,7.5525791819959895
0,F3-C3,1.2466487514992159e-11,0.2102854331412054,7.517173545545168
0,C3-P3,3.8584101571359123e-11,0.09849615129571251,15.197953881582162
0,P3-O1,1.2533005398859836e-10,0.6278262424855097,2.6531837374818465
0,Fp2-F8,4.109421906023375e-11,1.143673444306691,1.402052562605058
0,F8-T4,3.7258578259216395e-12,1.0682590494422206,1.4756101975368854
0,T4-T6,1.4064696703669692e-12,0.8236137069895884,1.8991473022038017
0,T6-O2,2.6045465063921402e-12,0.6240570833201025,2.37651901405717
0,Fp1-F7,3.054267024890496e-11,1.306093712216798,1.2714164222835544
0,F7-T3,5.89063817244149e-11,0.9105687109221675,1.8409661981714411
0,T3-T5,4.379567541053894e-12,0.6472983653188449,2.564972502063907
0,T5-O1,5.375439427693697e-11,0.9524230269904725,1.7538091404855027
0,Fz-Cz,4.220660957066013e-12,0.6114484686855499,2.7072871198254242
0,Cz-Pz,4.9940180076208794e-12,0.23703299191678312,6.883082086569505
0,Fp2-F4,8.921133558304135e-11,0.4902706164598184,3.1185282804573102
0,F4-C4,1.0438308996009398e-11,0.23920768834075237,6.62574192467315
0,C4-P4,2.5487706264455302e-12,0.3035227097777098,5.635645032591795
0,P4-O2,7.445270543461335e-12,0.3143547534077912,5.303155263824206
0,Fp1-F3,4.71919126504318e-11,0.14421995295594994,10.69354432404652
0,F3-C3,2.912772741166328e-11,0.12957616448998233,11.954112887642722
0,C3-P3,1.9587176864610418e-11,0.14485578570553023,10.686082221860937
0,P3-O1,9.352123965658009e-11,0.7265525507828554,2.3058971773345056
0,Fp2-F8,6.828606169991674e-11,0.569174690085415,2.747954832733712
0,F8-T4,1.1621378284615945e-11,0.5190901594876717,3.054910062228271
0,T4-T6,2.1552828563360485e-12,0.666959502773884,2.3274111936518436
0,T6-O2,3.1824077736015925e-12,0.5929050674645424,2.545220731278324
0,Fp1-F7,2.064659865608735e-11,1.18701124173255,1.3611659626200965
0,F7-T3,7.666547315615918e-11,0.6143869619955377,2.5935627756832123
0,T3-T5,3.4642822757254046e-12,0.7231080609100129,2.286454022721945
0,T5-O1,3.6206313190579913e-11,1.1886949385277576,1.3973863751352027
0,Fz-Cz,1.8602452807160004e-11,0.26938159705194115,6.065604514506677
0,Cz-Pz,5.606862002412102e-12,0.24485318681723828,6.650536531551193
0,Fp2-F4,2.910928566241611e-11,0.5958943655421358,2.499378397968958
0,F4-C4,1.4568070005076255e-10,0.09093601444038299,12.240759591697122
0,C4-P4,1.1548605668455246e-12,0.44205369795416244,3.7074378636892407
0,P4-O2,7.53590997906059e-12,0.2910452051670417,5.754871256131898
0,Fp1-F3,1.5354169439403363e-11,0.24380896824857887,6.3621638404025385
0,F3-C3,3.517329161209011e-11,0.11932326979815615,12.020158056702508
0,C3-P3,3.847560770336771e-11,0.09754662130193364,16.32486341822627
0,P3-O1,2.1449602265492196e-10,0.40550248325542365,4.107087113700953
0,Fp2-F8,2.1753339776363925e-10,0.2518658672117619,5.837585922962255
0,F8-T4,1.1163083025462417e-10,0.16266238029970384,8.05963789788274
0,T4-T6,6.3193512853863e-11,0.14097001875409698,9.379548806851083
0,T6-O2,1.662979559296343e-11,0.24952118286473265,5.8421027614696905
0,Fp1-F7,2.5379578455041877e-11,0.9183479422625265,1.749257190907916
0,F7-T3,1.9726048041761292e-11,1.026903732517799,1.5665099158448494
0,T3-T5,7.340474422389033e-12,0.4429506335077676,3.599291054440691
0,T5-O1,1.0370049066278844e-10,0.6134442979489712,2.696756623107381
0,Fz-Cz,4.497008999797013e-11,0.17780391107578417,8.737229251119643
0,Cz-Pz,3.588675985615522e-12,0.29993672479165506,5.402574563684459
0,Fp2-F4,2.8504773451314874e-11,0.5035245421343482,2.9710619802209566
0,F4-C4,5.790604144571431e-11,0.11430492947067065,11.738575747812902
0,C4-P4,1.0330297795687916e-11,0.16334445553392096,10.111843387564518
0,P4-O2,5.934710813666665e-12,0.3446684502681563,4.83340360539479
0,Fp1-F3,7.833690986459783e-11,0.11311654764878308,11.880395617940506
0,F3-C3,1.625639230802305e-10,0.07190932797451742,14.94739467945559
0,C3-P3,4.899615690595444e-10,0.0511829988217437,14.742253676868252
0,P3-O1,4.3105898332414075e-10,0.19184723583759328,8.173188738942144
0,Fp2-F8,1.8142055167235323e-10,0.22935942642559487,6.352823658071457
0,F8-T4,4.4073280225911746e-11,0.2126190147265019,6.675718193023033
0,T4-T6,2.6530578961946547e-11,0.18933520630100054,7.816246563903479
0,T6-O2,3.699578066282223e-12,0.5514110303617415,2.4893266170324666
0,Fp1-F7,5.73223967092563e-11,0.6049223049498174,2.6524851496945288
0,F7-T3,2.592059748543569e-10,0.27478036575310644,5.828531065867344
0,T3-T5,2.897648930638783e-10,0.08905404955665928,14.927824035036169
0,T5-O1,2.713356901861542e-10,0.24917675634782588,6.248884246649797
0,Fz-Cz,1.3436843965469157e-10,0.11074436959032659,13.712938808266284
0,Cz-Pz,1.1468809169848219e-10,0.05899058533329257,25.048780225892468
0,Fp2-F4,3.060530598971804e-11,0.4713473106355407,3.13591251330594
0,F4-C4,2.2442483321136543e-11,0.16254970600079227,9.830535134542453
0,C4-P4,3.21345910894084e-12,0.27872910641480225,5.961659893434499
0,P4-O2,3.675319958042615e-12,0.4664180135429588,3.622772891776959
0,Fp1-F3,9.031484714403865e-11,0.09325845443475939,15.586034516372898
0,F3-C3,1.196165489137823e-10,0.06963774808636874,19.537508602316244
0,C3-P3,8.509721134063614e-11,0.07206237912022974,18.67502775823881
0,P3-O1,3.773264397970472e-10,0.1435355900031905,10.024504313305314
0,Fp2-F8,2.608521979434253e-11,0.5279467942379802,2.803954061181429
0,F8-T4,9.499042835996866e-12,0.35449616039876447,4.190780141358679
0,T4-T6,1.4183450036054101e-11,0.26354187862768963,6.005420829616809
0,T6-O2,1.5629581747563993e-11,0.2583971319453338,5.819525178226218
0,Fp1-F7,5.474560402102475e-11,0.5618008731300322,2.8561018711744777
0,F7-T3,6.197139357234737e-10,0.1662569441561854,9.675869467744977
0,T3-T5,6.562172462912695e-11,0.1504240462882773,10.118199360307727
0,T5-O1,7.08146215360339e-10,0.11467256578664453,12.747428653726997
0,Fz-Cz,3.223254998800937e-11,0.21138173746903877,7.699195148300145
0,Cz-Pz,1.6462312474334348e-11,0.1508538064591017,10.507424464769745
0,Fp2-F4,2.1629367482335004e-10,0.18794860555304474,7.486030022703251
0,F4-C4,4.3244210512060844e-11,0.1147036581704074,12.7812221105364
0,C4-P4,1.7843087566219243e-12,0.39308227785640254,4.339205365179708
0,P4-O2,2.2906006597292623e-12,0.575665397698529,2.9480879794830375
0,Fp1-F3,2.969565426766276e-11,0.16809415248321247,8.860201873924142
0,F3-C3,6.511633313615078e-11,0.09617761672244551,13.613172198238574
0,C3-P3,9.454347339907714e-11,0.07047067112157034,17.981878903384487
0,P3-O1,1.595385621250992e-10,0.20968151374956456,7.402349353683677
0,Fp2-F8,2.408235258154075e-10,0.1848662075119816,7.735737182790065
0,F8-T4,8.102445641607886e-12,0.4183217538985306,3.6318508506909635
0,T4-T6,2.1813669860703087e-12,0.6326630596204719,2.3499191533263124
0,T6-O2,3.1954069109458664e-12,0.5319800317392482,2.7509922029825855
0,Fp1-F7,7.315932052791604e-11,0.5591870712696129,2.8517420901524044
0,F7-T3,1.304281932368327e-10,0.4193650371924013,3.7971307676084773
0,T3-T5,4.387163406046072e-11,0.17303079512224714,8.91804314584109
0,T5-O1,2.3165680735867014e-10,0.1927738879979815,7.963038705272661
0,Fz-Cz,1.0863422604127205e-10,0.12373125661625384,12.520639954682888
0,Cz-Pz,3.54135059143454e-11,0.10170768248687764,14.961551897046144
0,Fp2-F4,1.179121096966272e-10,0.23081805569481012,6.359820799295534
0,F4-C4,4.71835531026723e-11,0.11278287576940063,12.937271551806212
0,C4-P4,2.2684975558510187e-11,0.10290648103610113,15.812996283823585
0,P4-O2,3.181914043017811e-11,0.136519820402215,11.965018436722534
0,Fp1-F3,5.065449576510323e-11,0.13220016635931392,10.912214174230048
0,F3-C3,7.157651569928135e-11,0.11325318596862685,10.167979687883513
0,C3-P3,6.800688671962831e-11,0.08761485517218313,14.851888262922524
0,P3-O1,1.7024342241970043e-10,0.20541406249934083,7.273567614909832
0,Fp2-F8,7.160467957139163e-11,0.29935001570985065,4.865378512782934
0,F8-T4,1.155643940745219e-11,0.26771541151065786,5.631096296494518
0,T4-T6,3.721977263283297e-12,0.43973786876537085,3.527550910592425
0,T6-O2,3.613914806218103e-12,0.5062981634454019,2.8353970695658277
0,Fp1-F7,8.883162049996662e-11,0.5235367628835661,3.0439068933472098
0,F7-T3,1.6850690715947143e-10,0.3761742318098273,4.290714366820454
0,T3-T5,1.0915122035246595e-10,0.12070755460570552,12.558129577372677
0,T5-O1,2.4451128151375317e-10,0.17868727995191588,8.370591917528383
0,Fz-Cz,7.958251494336722e-11,0.13235779771121467,11.468440317592394
0,Cz-Pz,1.0463706797945388e-10,0.06710390378732049,20.437228947658422
0,Fp2-F4,2.169017228954882e-11,0.34698806449715575,4.120745031089273
0,F4-C4,9.017269510815084e-11,0.08664573000041988,15.703901613053395
0,C4-P4,7.089279217073044e-12,0.184309273513494,8.89341317230896
0,P4-O2,9.729612754783662e-12,0.23118208631044265,7.10642640142755
0,Fp1-F3,1.7492764808545705e-11,0.1927722375759146,8.201017833918012
0,F3-C3,1.3039370769966493e-10,0.073759610574525,15.427485332795587
0,C3-P3,1.7731711275245332e-10,0.05376747447622617,22.47119984139773
0,P3-O1,1.039658024024616e-10,0.24676245064808985,6.161528420444832
0,Fp2-F8,6.105860327173291e-11,0.23040973358344333,6.3965505855727995
0,F8-T4,3.4688482691690045e-11,0.11577831265085979,12.399255276603295
0,T4-T6,9.720082417569932e-12,0.23089062483789694,6.57293252684467
0,T6-O2,7.495013931812861e-12,0.3340401217362038,4.181704718407878
0,Fp1-F7,2.7143984218081385e-11,0.6960796725163941,2.3354212524653897
0,F7-T3,1.11129404325053e-10,0.3313462779658758,4.946075576796443
0,T3-T5,4.8466968572718094e-11,0.13557013353255382,11.938931302191133
0,T5-O1,8.668376431865457e-11,0.27679991795956527,5.6372819035287085
0,Fz-Cz,1.8338025417171675e-10,0.09414958171266113,16.68001330656615
0,Cz-Pz,4.3579739292081227e-11,0.1003536070843561,13.852573204166806
0,Fp2-F4,7.712196101710161e-11,0.14459146297519235,10.754359173503834
0,F4-C4,2.7619204283151998e-11,0.1473104801204405,9.72449856066625
0,C4-P4,2.9276331390165536e-12,0.2908438863585829,5.746067284496306
0,P4-O2,7.868005838671017e-12,0.26204878670614146,6.371568849123282
0,Fp1-F3,2.0259337298919982e-11,0.23701509185696093,6.807256648514182
0,F3-C3,3.7020131460340044e-11,0.13038255054646442,10.90058732320545
0,C3-P3,3.41400252826491e-11,0.11678236184882237,12.224647459721805
0,P3-O1,7.76322744388925e-11,0.2974249516171323,5.1397915746920875
0,Fp2-F8,1.1055528608155294e-10,0.14563474114683084,10.120398729256902
0,F8-T4,5.0763324083347346e-11,0.131432125614239,10.325710706779105
0,T4-T6,7.61409359879889e-12,0.3015241457407219,4.876447701018661
0,T6-O2,5.671647536484259e-12,0.37286431577267914,3.8670533071324305
0,Fp1-F7,4.189970511916436e-11,0.468229121900442,3.4048180561195696
0,F7-T3,9.207340408548139e-11,0.29557528495047336,5.423265154333061
0,T3-T5,5.240590580791471e-11,0.14933195608283775,10.80532101396489
0,T5-O1,5.86718432522464e-11,0.3615372388969243,4.201314388556845
0,Fz-Cz,6.881533413692673e-11,0.15326703718701717,10.464496244470237
0,Cz-Pz,3.844834637708625e-11,0.1033701444739153,14.814354983149453
0,Fp2-F4,3.1065330138836884e-11,0.1481597722734911,10.373702424391386
0,F4-C4,2.0232171224753923e-11,0.16438643099985056,9.406317732803629
0,C4-P4,4.153421079249232e-12,0.24072015283401557,6.970193141983419
0,P4-O2,1.8567813072621557e-11,0.1673112716574837,10.090418009756258
0,Fp1-F3,3.773978297625463e-11,0.1318305837456699,11.548598804271982
0,F3-C3,1.816352935086825e-11,0.14532781520822788,9.835678661679017
0,C3-P3,3.0448849905219e-11,0.11264830880830903,12.035888407698382
0,P3-O1,1.0795527536983956e-10,0.24527695814833647,6.310141390477923
0,Fp2-F8,5.5940434596614985e-11,0.15641089964147825,9.67759502051623
0,F8-T4,1.5249461736213962e-11,0.184656513643879,7.758041691218055
0,T4-T6,4.449849079470308e-12,0.37377069479164926,4.0980909653197495
0,T6-O2,4.748012974745014e-12,0.4295729844613351,3.3553917938138964
0,Fp1-F7,3.925997982814576e-11,0.281753965442323,5.337568625650985
0,F7-T3,2.926042198034134e-10,0.09466020192694126,15.658956716495702
0,T3-T5,3.2650844740655686e-11,0.17811637992882212,8.8872149724752
0,T5-O1,4.212435018551786e-11,0.41646696202457895,3.7682996383231746
0,Fz-Cz,6.470671444165637e-11,0.15179621542820068,9.970766215586822
0,Cz-Pz,1.5263383494945008e-11,0.16415982434816467,9.134432319217153
0,Fp2-F4,3.65454871793571e-11,0.10307406200224899,14.816014331545938
0,F4-C4,5.553361836458291e-11,0.10222992574880804,15.08014780183064
0,C4-P4,8.030059159583134e-12,0.15981097970476496,10.16219834001848
0,P4-O2,3.3684496777093114e-12,0.3914438261635026,4.243580971867411
0,Fp1-F3,5.660410349705002e-12,0.3155426502030568,5.0535876262029324
0,F3-C3,1.314575555109612e-11,0.17234526894076507,9.011509109456998
0,C3-P3,1.2747162182173632e-11,0.16653724390192393,9.268499087052046
0,P3-O1,5.684681784697973e-11,0.3682765747680741,4.154000140040917
0,Fp2-F8,1.666973826477816e-11,0.23646555229155808,6.410391211580834
0,F8-T4,5.8091006103925065e-12,0.2891462021684453,5.251734560269914
0,T4-T6,3.69714892376992e-12,0.4789508213453884,3.0635566116292763
0,T6-O2,3.4545161574906107e-12,0.5316284018587272,2.717971703589102
0,Fp1-F7,5.95435880494913e-12,0.45185575830238317,3.270780791292871
0,F7-T3,3.4754981909560224e-11,0.16333203012589992,8.996399709073003
0,T3-T5,3.771074816664083e-12,0.4678807536479032,3.46434626519781
0,T5-O1,2.8447477381777745e-11,0.5658907365037931,2.6717677039442673
0,Fz-Cz,3.043186641033037e-11,0.2041687956139741,7.7650886586808605
0,Cz-Pz,7.132587321251837e-12,0.24481618004920358,6.462031801650079
0,Fp2-F4,8.237596988725905e-11,0.08802720234120316,14.955194503235566
0,F4-C4,9.30910746963697e-11,0.08353398074604546,14.546590730790442
0,C4-P4,4.29632488071146e-12,0.21018142863272232,7.707969206716841
0,P4-O2,5.1023555425439805e-12,0.3678985055650647,4.586308265331595
0,Fp1-F3,5.9469880852036945e-12,0.3268063110429825,4.883007479262904
0,F3-C3,1.6841270666160297e-11,0.15636539111316525,10.132502951993494
0,C3-P3,4.0592974664963215e-11,0.09894727405666927,15.140098566020376
0,P3-O1,1.2666385013917582e-10,0.22500033099045527,6.870205736328632
0,Fp2-F8,1.6761327231554633e-11,0.22304159337311452,6.49601781753604
0,F8-T4,6.097222028155919e-12,0.2578195873974397,5.563058362824157
0,T4-T6,1.521415908112354e-12,0.6661507076536699,2.3034613791240655
0,T6-O2,3.973197242692079e-12,0.5191814832370635,2.8239766720456805
0,Fp1-F7,3.11711185050395e-11,0.21376670266645376,6.624139918163175
0,F7-T3,2.327537593378912e-11,0.20870208721972558,7.004214046051548
0,T3-T5,5.378714819044644e-12,0.4060422432428544,4.027222563614981
0,T5-O1,1.684670430813304e-11,0.6823506706724591,2.241065617931933
0,Fz-Cz,5.831687108077886e-11,0.1186970121463687,11.668484470867082
0,Cz-Pz,1.763097861795851e-11,0.1469715185540253,10.355502150652798
0,Fp2-F4,1.0193253964164236e-10,0.15234331291873707,10.359996594220785
0,F4-C4,6.576372631189988e-11,0.09207685783959867,15.445471496853603
0,C4-P4,3.503920824194124e-12,0.2564654477680841,6.784901932304103
0,P4-O2,1.7398708683838678e-12,0.5562509762301697,2.9785543637541028
0,Fp1-F3,5.129998902421884e-11,0.14448517532609437,11.032673634643556
0,F3-C3,6.010600822265821e-11,0.09330002659894654,15.830010485256937
0,C3-P3,4.085074995475291e-11,0.10314131169010786,14.530652824300853
0,P3-O1,1.0085220680729005e-10,0.265507445804384,5.765206874356283
0,Fp2-F8,6.058984796346265e-11,0.20464799116046625,7.751875342040758
0,F8-T4,6.032675692221074e-12,0.28396314811971163,5.361779719685163
0,T4-T6,3.242576356484112e-12,0.48085183373656715,3.131362142043324
0,T6-O2,3.3310933357542596e-12,0.49345979111848176,2.9112056224117753
0,Fp1-F7,2.2142851774433617e-11,0.4659208576200121,3.4991502563426864
0,F7-T3,4.869027370236313e-11,0.31253602627979893,5.40837106224973
0,T3-T5,1.8510501626061315e-12,0.8640199309412281,1.9157646067359002
0,T5-O1,3.513302431423189e-11,0.48982719350722587,3.1958392460584695
